Gene stable ID	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Gene name
ENSMUSG00000106007	ENSG00000274998	SNORA17A	ortholog_one2many	0	69.1729	69.1729	Gm23128
ENSMUSG00000058953							Gm4822
ENSMUSG00000077236							Gm22439
ENSMUSG00000090805							CAAA01165726.1
ENSMUSG00000092914							Gm24084
ENSMUSG00000055795							Gm5160
ENSMUSG00000089622	ENSG00000201274	RNA5SP192	ortholog_many2many	0	51.5625	55	Gm25447
ENSMUSG00000089622	ENSG00000201476	RNA5SP353	ortholog_many2many	0	55.4688	60.1695	Gm25447
ENSMUSG00000065495							Mir150
ENSMUSG00000095693							Gm21820
ENSMUSG00000089414							Gm22010
ENSMUSG00000077671							Gm24473
ENSMUSG00000022358	ENSG00000156804	FBXO32	ortholog_one2one	1	96.6197	96.6197	Fbxo32
ENSMUSG00000105756							Gm44467
ENSMUSG00000019235	ENSG00000198208	RPS6KL1	ortholog_one2one	1	79.4118	78.6885	Rps6kl1
ENSMUSG00000055072							Gm9964
ENSMUSG00000077701							Gm24068
ENSMUSG00000096586							Gm22918
ENSMUSG00000022429	ENSG00000100206	DMC1	ortholog_one2one	1	97.0588	97.0588	Dmc1
ENSMUSG00000087997							Gm25056
ENSMUSG00000089327							Gm25975
ENSMUSG00000037085	ENSG00000183665	TRMT12	ortholog_one2one	1	79.148	78.7946	Trmt12
ENSMUSG00000076121							Mir687
ENSMUSG00000088787	ENSG00000207183	RNU6-843P	ortholog_one2one	0	73.2673	71.1538	Gm25371
ENSMUSG00000094836	ENSG00000232423	PRAMEF6	ortholog_many2many	0	41.2256	31.0924	AC123873.3
ENSMUSG00000094836	ENSG00000182330	PRAMEF8	ortholog_many2many	0	37.0474	28.0591	AC123873.3
ENSMUSG00000094836	ENSG00000229571	PRAMEF25	ortholog_many2many	0	40.9471	30.7531	AC123873.3
ENSMUSG00000094836	ENSG00000270601	PRAMEF5	ortholog_many2many	0	41.2256	31.0924	AC123873.3
ENSMUSG00000094836	ENSG00000204505	PRAMEF9	ortholog_many2many	0	40.9471	30.7531	AC123873.3
ENSMUSG00000094836	ENSG00000274764	PRAMEF27	ortholog_many2many	0	40.9471	30.7531	AC123873.3
ENSMUSG00000094836	ENSG00000204480	PRAMEF19	ortholog_many2many	0	25.9053	22.6829	AC123873.3
ENSMUSG00000094836	ENSG00000204478	PRAMEF20	ortholog_many2many	0	39.8329	30.1053	AC123873.3
ENSMUSG00000094836	ENSG00000116721	PRAMEF1	ortholog_many2many	0	35.6546	27.0042	AC123873.3
ENSMUSG00000094836	ENSG00000243073	PRAMEF4	ortholog_many2many	0	40.6685	30.5439	AC123873.3
ENSMUSG00000094836	ENSG00000116726	PRAMEF12	ortholog_many2many	0	37.883	28.1574	AC123873.3
ENSMUSG00000094836	ENSG00000279804	PRAMEF18	ortholog_many2many	0	35.6546	26.7223	AC123873.3
ENSMUSG00000094836	ENSG00000204510	PRAMEF7	ortholog_many2many	0	36.7688	27.8481	AC123873.3
ENSMUSG00000094836	ENSG00000239810	PRAMEF11	ortholog_many2many	0	40.39	30.3347	AC123873.3
ENSMUSG00000094836	ENSG00000279169	PRAMEF13	ortholog_many2many	0	9.1922	14.4105	AC123873.3
ENSMUSG00000094836	ENSG00000120952	PRAMEF2	ortholog_many2many	0	34.8189	26.3713	AC123873.3
ENSMUSG00000094836	ENSG00000280267	PRAMEF26	ortholog_many2many	0	40.9471	30.7531	AC123873.3
ENSMUSG00000094836	ENSG00000204481	PRAMEF14	ortholog_many2many	0	35.376	26.7932	AC123873.3
ENSMUSG00000094836	ENSG00000237700	PRAMEF33	ortholog_many2many	0	33.4262	25.3165	AC123873.3
ENSMUSG00000094836	ENSG00000204479	PRAMEF17	ortholog_many2many	0	34.2618	25.9494	AC123873.3
ENSMUSG00000094836	ENSG00000187545	PRAMEF10	ortholog_many2many	0	33.9833	25.7384	AC123873.3
ENSMUSG00000094836	ENSG00000204501	PRAMEF15	ortholog_many2many	0	41.5042	31.1715	AC123873.3
ENSMUSG00000047894	ENSG00000214274	ANG	ortholog_one2many	0	65.5172	64.6258	Ang2
ENSMUSG00000088281							Gm23585
ENSMUSG00000084629							Gm25112
ENSMUSG00000034265	ENSG00000175048	ZDHHC14	ortholog_one2one	1	94.683	94.8771	Zdhhc14
ENSMUSG00000093021							Gm25303
ENSMUSG00000078963	ENSG00000226742	HSBP1L1	ortholog_one2one	1	73.6111	71.6216	Hsbp1l1
ENSMUSG00000088972	ENSG00000206859	RNU6-767P	ortholog_one2one	0	77.8846	75.7009	Gm23761
ENSMUSG00000023806	ENSG00000130363	RSPH3	ortholog_one2many	1	73.0077	50.7143	Rsph3b
ENSMUSG00000077039							Gm25537
ENSMUSG00000089507							Gm23477
ENSMUSG00000092821							Gm23163
ENSMUSG00000033669	ENSG00000147789	ZNF7	ortholog_one2one	1	67.0073	65.8537	Zfp7
ENSMUSG00000088682							Gm23999
ENSMUSG00000092939							Gm22907
ENSMUSG00000022408	ENSG00000133477	FAM83F	ortholog_one2one	1	80.8081	80	Fam83f
ENSMUSG00000099236							Mir668
ENSMUSG00000094442							Gm25452
ENSMUSG00000096445							Dcpp1
ENSMUSG00000060691							Krtap19-1
ENSMUSG00000072900							Mir540
ENSMUSG00000021218	ENSG00000057608	GDI2	ortholog_one2one	1	96.4045	96.4045	Gdi2
ENSMUSG00000077630	ENSG00000212589	SNORA17	ortholog_many2many	0	77.9412	80.303	Gm22149
ENSMUSG00000077630	ENSG00000212461	SNORA17	ortholog_many2many	0	74.2647	78.2946	Gm22149
ENSMUSG00000077630	ENSG00000281808	SNORA17	ortholog_many2many	0	77.9412	80.303	Gm22149
ENSMUSG00000077477							Gm24793
ENSMUSG00000042256	ENSG00000244694	PTCHD4	ortholog_one2one	1	90.677	96.5721	Ptchd4
ENSMUSG00000092916							Gm24082
ENSMUSG00000064724	ENSG00000199363	SNORA63	ortholog_one2one	0	80.7692	80.1527	Gm25852
ENSMUSG00000062713	ENSG00000159263	SIM2	ortholog_one2one	1	91.3242	89.955	Sim2
ENSMUSG00000089282							Gm26024
ENSMUSG00000021810	ENSG00000122882	ECD	ortholog_one2one	1	78.6271	74.4461	Ecd
ENSMUSG00000022074	ENSG00000120889	TNFRSF10B	ortholog_one2many	0	33.8583	29.3182	Tnfrsf10b
ENSMUSG00000022074	ENSG00000104689	TNFRSF10A	ortholog_one2many	0	35.4331	28.8462	Tnfrsf10b
ENSMUSG00000022074	ENSG00000173530	TNFRSF10D	ortholog_one2many	0	23.0971	22.7979	Tnfrsf10b
ENSMUSG00000022074	ENSG00000173535	TNFRSF10C	ortholog_one2many	0	16.273	23.9382	Tnfrsf10b
ENSMUSG00000084468							Gm22955
ENSMUSG00000094008							Gm24168
ENSMUSG00000088758	ENSG00000252686	RNU6-1234P	ortholog_one2one	0	64.1509	66.0194	Gm24898
ENSMUSG00000088451							Gm26368
ENSMUSG00000084625	ENSG00000207217	SNORA42	ortholog_one2one	0	67.5	60	Gm25544
ENSMUSG00000089452	ENSG00000252279	RNU6-406P	ortholog_one2many	0	64.4444	54.2056	Gm24223
ENSMUSG00000089452	ENSG00000251804	RNU6-1294P	ortholog_one2many	0	56.6667	62.963	Gm24223
ENSMUSG00000089452	ENSG00000252393	RNU6-1004P	ortholog_one2many	0	47.7778	38.7387	Gm24223
ENSMUSG00000089452	ENSG00000200815	RNU6-1091P	ortholog_one2many	0	61.1111	51.4019	Gm24223
ENSMUSG00000089452	ENSG00000207310	RNU6-1127P	ortholog_one2many	0	63.3333	53.271	Gm24223
ENSMUSG00000089452	ENSG00000202534	RNU6-1329P	ortholog_one2many	0	62.2222	52.3364	Gm24223
ENSMUSG00000089452	ENSG00000200139	RNU6-778P	ortholog_one2many	0	61.1111	53.3981	Gm24223
ENSMUSG00000089452	ENSG00000202229	RNU6-1138P	ortholog_one2many	0	57.7778	49.0566	Gm24223
ENSMUSG00000089452	ENSG00000207295	RNU6-851P	ortholog_one2many	0	62.2222	52.3364	Gm24223
ENSMUSG00000064843	ENSG00000206877	RNU6-1103P	ortholog_one2one	0	87.5	85.0467	Gm26207
ENSMUSG00000090897							Gm44501
ENSMUSG00000098808							Mir7009
ENSMUSG00000105524							Mir3065
ENSMUSG00000024053	ENSG00000132205	EMILIN2	ortholog_one2one	1	72.9981	74.4539	Emilin2
ENSMUSG00000093351							Mir3072
ENSMUSG00000088417	ENSG00000251785	RNA5SP20	ortholog_one2one	0	52.0408	60.7143	Gm24238
ENSMUSG00000022098	ENSG00000168487	BMP1	ortholog_one2one	1	95.4591	95.9432	Bmp1
ENSMUSG00000084746							Gm25292
ENSMUSG00000012282	ENSG00000061492	WNT8A	ortholog_one2one	1	76.5537	73.4417	Wnt8a
ENSMUSG00000088031							Gm24990
ENSMUSG00000064959	ENSG00000212454	RNA5SP286	ortholog_many2many	0	69.7479	78.3019	n-R5s41
ENSMUSG00000064959	ENSG00000201059	RNA5SP336	ortholog_many2many	0	74.7899	76.0684	n-R5s41
ENSMUSG00000064959	ENSG00000200336	RNA5SP333	ortholog_many2many	0	77.3109	77.9661	n-R5s41
ENSMUSG00000064959	ENSG00000201695	RNA5SP334	ortholog_many2many	0	77.3109	77.9661	n-R5s41
ENSMUSG00000087887							Gm23598
ENSMUSG00000094513							Gm24566
ENSMUSG00000077459							Gm25919
ENSMUSG00000105133							Gm44320
ENSMUSG00000088491							Mir1953
ENSMUSG00000051237							9230109A22Rik
ENSMUSG00000087958							Gm22563
ENSMUSG00000039601	ENSG00000172348	RCAN2	ortholog_one2one	1	93.4156	93.4156	Rcan2
ENSMUSG00000077674							Gm24470
ENSMUSG00000062619	ENSG00000221821	C6orf226	ortholog_one2one	0	42.1053	47.5248	2310039H08Rik
ENSMUSG00000053624							Gykl1
ENSMUSG00000065199							Gm23461
ENSMUSG00000105415							Gm44364
ENSMUSG00000096847	ENSG00000272442	RP11-444E17.6	ortholog_one2one	0	20.4991	85.1852	Tmem151b
ENSMUSG00000076455							Mir767
ENSMUSG00000065680	ENSG00000202031	SNORD38A	ortholog_one2one	0	77.4648	78.5714	Snord38a
ENSMUSG00000024538	ENSG00000168938	PPIC	ortholog_one2one	1	90.566	90.566	Ppic
ENSMUSG00000105682							Gm44323
ENSMUSG00000089413	ENSG00000206880	RNU6-1310P	ortholog_one2many	0	75.7282	72.8972	Gm22013
ENSMUSG00000089413	ENSG00000206686	RNU6-1036P	ortholog_one2many	0	79.6116	78.8462	Gm22013
ENSMUSG00000079416							Gm11111
ENSMUSG00000065795							Gm25513
ENSMUSG00000090728							Gm17420
ENSMUSG00000077397							Gm24341
ENSMUSG00000077358	ENSG00000212309	SNORD70	ortholog_one2one	0	96.4286	95.2941	Gm26293
ENSMUSG00000023980	ENSG00000137413	TAF8	ortholog_one2one	1	95.1299	94.5161	Taf8
ENSMUSG00000096830							Gm26231
ENSMUSG00000021216	ENSG00000178462	TUBAL3	ortholog_one2one	1	82.7354	82.7354	Tubal3
ENSMUSG00000105697							Mir7661
ENSMUSG00000021176	ENSG00000140025	EFCAB11	ortholog_one2one	1	77.7778	77.3006	Efcab11
ENSMUSG00000064796	ENSG00000277925	Telomerase-vert	ortholog_one2many	0	64.539	62.3288	Terc
ENSMUSG00000022342	ENSG00000164794	KCNV1	ortholog_one2one	1	95.4274	96	Kcnv1
ENSMUSG00000023949	ENSG00000146221	TCTE1	ortholog_one2one	1	77.7108	77.2455	Tcte1
ENSMUSG00000076948							Mir467e
ENSMUSG00000076323							Gm26339
ENSMUSG00000098826							Mir7677
ENSMUSG00000094917							Gm26390
ENSMUSG00000033799	ENSG00000108021	FAM208B	ortholog_one2one	1	58.8581	57.6955	Fam208b
ENSMUSG00000077228							Gm22273
ENSMUSG00000079438							Gm11115
ENSMUSG00000025738	ENSG00000127585	FBXL16	ortholog_one2one	1	96.4509	96.4509	Fbxl16
ENSMUSG00000098303							Gm27459
ENSMUSG00000093114							Gm22696
ENSMUSG00000021194	ENSG00000100604	CHGA	ortholog_one2one	1	65.2268	66.0832	Chga
ENSMUSG00000096771							Gm22115
ENSMUSG00000077366							Gm23484
ENSMUSG00000077399							Gm24335
ENSMUSG00000064490							Gm22283
ENSMUSG00000064566							Gm24144
ENSMUSG00000037579	ENSG00000135519	KCNH3	ortholog_one2one	1	94.7945	95.8449	Kcnh3
ENSMUSG00000036880	ENSG00000167315	ACAA2	ortholog_one2one	1	87.9093	87.9093	Acaa2
ENSMUSG00000055137	ENSG00000175600	SUGCT	ortholog_one2one	1	84.4037	78.1316	Sugct
ENSMUSG00000007411	ENSG00000075413	MARK3	ortholog_one2one	1	97.043	95.8831	Mark3
ENSMUSG00000093844	ENSG00000198258	UBL5	ortholog_one2many	0	97.2603	97.2603	Gm16381
ENSMUSG00000057469	ENSG00000169016	E2F6	ortholog_one2one	1	87.1324	84.3416	E2f6
ENSMUSG00000050623	ENSG00000219435	TEX40	ortholog_one2one	0	46.9072	45.5	Tex40
ENSMUSG00000033854	ENSG00000100433	KCNK10	ortholog_one2one	1	94.7664	93.3702	Kcnk10
ENSMUSG00000039004	ENSG00000153162	BMP6	ortholog_one2one	1	91.1765	90.6433	Bmp6
ENSMUSG00000000346	ENSG00000183283	DAZAP2	ortholog_one2one	1	66.0714	53.6232	Dazap2
ENSMUSG00000053508							BC048502
ENSMUSG00000055732							Gm9979
ENSMUSG00000046834	ENSG00000167768	KRT1	ortholog_one2one	1	75.3532	74.5342	Krt1
ENSMUSG00000024260	ENSG00000136715	SAP130	ortholog_one2one	1	93.75	91.4127	Sap130
ENSMUSG00000021311	ENSG00000116984	MTR	ortholog_one2one	1	92.0192	91.1462	Mtr
ENSMUSG00000024781	ENSG00000107798	LIPA	ortholog_one2one	1	74.3073	73.9348	Lipa
ENSMUSG00000035614	ENSG00000198718	TOGARAM1	ortholog_one2one	1	86.2613	86.4072	Fam179b
ENSMUSG00000046949	ENSG00000124588	NQO2	ortholog_one2one	1	80.9524	80.9524	Nqo2
ENSMUSG00000024081	ENSG00000115816	CEBPZ	ortholog_one2one	1	81.749	81.5939	Cebpz
ENSMUSG00000040414	ENSG00000155287	SLC25A28	ortholog_one2one	1	97.5275	97.5275	Slc25a28
ENSMUSG00000037071	ENSG00000099194	SCD	ortholog_one2many	0	84.2253	83.2869	Scd1
ENSMUSG00000043789	ENSG00000167992	VWCE	ortholog_one2one	1	78.7944	76.6492	Vwce
ENSMUSG00000045521	ENSG00000206203	TSSK2	ortholog_one2one	1	92.1788	92.1788	Tssk2
ENSMUSG00000042275	ENSG00000152684	PELO	ortholog_one2one	1	96.8831	96.8831	Pelo
ENSMUSG00000023909	ENSG00000162073	PAQR4	ortholog_one2one	1	96.337	96.337	Paqr4
ENSMUSG00000033826	ENSG00000124721	DNAH8	ortholog_one2one	1	91.4183	91.8844	Dnah8
ENSMUSG00000095199							Zfp967
ENSMUSG00000096107	ENSG00000105810	CDK6	ortholog_one2many	0	55.814	22.0859	Gm16505
ENSMUSG00000024477	ENSG00000164219	PGGT1B	ortholog_one2one	1	96.817	96.817	Pggt1b
ENSMUSG00000093847							Gm5039
ENSMUSG00000056457							Prl2c3
ENSMUSG00000067122							Gm10198
ENSMUSG00000021428	ENSG00000124784	RIOK1	ortholog_one2one	1	79.5414	79.4014	Riok1
ENSMUSG00000097129							4930507D05Rik
ENSMUSG00000025732	ENSG00000172366	MCRIP2	ortholog_one2one	1	85	85	Fam195a
ENSMUSG00000060680							Gm8894
ENSMUSG00000091105							Mrto4-ps2
ENSMUSG00000080480	ENSG00000221440	RNU6ATAC31P	ortholog_many2many	0	79.3651	79.3651	Gm23494
ENSMUSG00000080480	ENSG00000221518	RNU6ATAC16P	ortholog_many2many	0	61.1111	55.7971	Gm23494
ENSMUSG00000080480	ENSG00000221507	RNU6ATAC40P	ortholog_many2many	0	65.0794	59.854	Gm23494
ENSMUSG00000094927							Gm24761
ENSMUSG00000087845							Gm25505
ENSMUSG00000024937	ENSG00000173442	EHBP1L1	ortholog_one2one	1	60.7101	68.4833	Ehbp1l1
ENSMUSG00000035376	ENSG00000206527	HACD2	ortholog_one2one	1	94.8819	94.8819	Hacd2
ENSMUSG00000098433							Mir6391
ENSMUSG00000096766	ENSG00000251788	RNU5A-7P	ortholog_one2many	0	74.359	75	Gm23793
ENSMUSG00000036095	ENSG00000136267	DGKB	ortholog_one2one	1	96.7296	95.6468	Dgkb
ENSMUSG00000076214							Mir717
ENSMUSG00000078915							Hsp25-ps1
ENSMUSG00000065519							Mir10a
ENSMUSG00000092985							Mir378b
ENSMUSG00000024942	ENSG00000014216	CAPN1	ortholog_one2one	1	89.3408	89.2157	Capn1
ENSMUSG00000087785							Gm23172
ENSMUSG00000093090							Mir3073a
ENSMUSG00000021379	ENSG00000172201	ID4	ortholog_one2one	1	92.5466	92.5466	Id4
ENSMUSG00000089120	ENSG00000274097	5S_rRNA	ortholog_one2one	0	49	45.7944	Gm26405
ENSMUSG00000088261							Gm24781
ENSMUSG00000022849	ENSG00000169087	HSPBAP1	ortholog_one2one	1	73.706	72.9508	Hspbap1
ENSMUSG00000089060							Gm22361
ENSMUSG00000051490	ENSG00000184492	FOXD4L1	ortholog_one2many	1	54.7297	59.5588	Foxd4
ENSMUSG00000051490	ENSG00000184659	FOXD4L4	ortholog_one2many	0	47.2973	50.4808	Foxd4
ENSMUSG00000051490	ENSG00000170122	FOXD4	ortholog_one2many	0	53.8288	54.4419	Foxd4
ENSMUSG00000051490	ENSG00000187559	FOXD4L3	ortholog_one2many	0	47.5225	50.5995	Foxd4
ENSMUSG00000051490	ENSG00000204779	FOXD4L5	ortholog_one2many	0	47.5225	50.7212	Foxd4
ENSMUSG00000051490	ENSG00000273514	FOXD4L6	ortholog_one2many	0	47.5225	50.5995	Foxd4
ENSMUSG00000077328							Gm25832
ENSMUSG00000077391	ENSG00000212464	SNORA12	ortholog_one2one	0	77.3973	76.8708	Gm24336
ENSMUSG00000096282							Gm22254
ENSMUSG00000088068							Gm24474
ENSMUSG00000077317	ENSG00000212413	RNU11-3P	ortholog_many2many	0	75.2	70.6767	Gm25785
ENSMUSG00000077317	ENSG00000212451	RNU11-4P	ortholog_many2many	0	72	67.6692	Gm25785
ENSMUSG00000077317	ENSG00000212518	RNU11-5P	ortholog_many2many	0	70.4	68.2171	Gm25785
ENSMUSG00000024785	ENSG00000120158	RCL1	ortholog_one2one	1	97.0509	97.0509	Rcl1
ENSMUSG00000036278	ENSG00000133315	MACROD1	ortholog_one2one	1	83.5913	83.0769	Macrod1
ENSMUSG00000099069							Mir8090
ENSMUSG00000076137							Gm26384
ENSMUSG00000065516							Mir214
ENSMUSG00000022210	ENSG00000187630	DHRS4L2	ortholog_one2many	1	60.5735	72.8448	Dhrs4
ENSMUSG00000022210	ENSG00000157326	DHRS4	ortholog_one2many	1	80.2867	80.5755	Dhrs4
ENSMUSG00000077055							Gm24543
ENSMUSG00000096342	ENSG00000252031	RNU6-561P	ortholog_one2many	0	58.8785	61.7647	Gm22885
ENSMUSG00000095428							Gm24418
ENSMUSG00000049517	ENSG00000186468	RPS23	ortholog_one2one	1	100	100	Rps23
ENSMUSG00000098716							Gm28033
ENSMUSG00000088412	ENSG00000221303	SNORA79	ortholog_one2many	0	64.1379	66.4286	Gm24241
ENSMUSG00000076028							Mir669a-3
ENSMUSG00000071648	ENSG00000149489	ROM1	ortholog_one2one	1	84.3305	84.3305	Rom1
ENSMUSG00000098443							Mir7681
ENSMUSG00000088026							Gm22143
ENSMUSG00000075958	ENSG00000200267	RNU6-66P	ortholog_one2one	0	75.4717	76.9231	Gm23423
ENSMUSG00000096082	ENSG00000207014	SNORD116-3	ortholog_many2many	0	87.234	86.3158	Gm24711
ENSMUSG00000096082	ENSG00000275529	SNORD116-4	ortholog_many2many	0	87.234	85.4167	Gm24711
ENSMUSG00000096082	ENSG00000207063	SNORD116-1	ortholog_many2many	0	86.1702	85.2632	Gm24711
ENSMUSG00000096082	ENSG00000206727	SNORD116-9	ortholog_many2many	0	87.234	86.3158	Gm24711
ENSMUSG00000096082	ENSG00000207191	SNORD116-5	ortholog_many2many	0	86.1702	85.2632	Gm24711
ENSMUSG00000096082	ENSG00000207093	SNORD116-8	ortholog_many2many	0	87.234	86.3158	Gm24711
ENSMUSG00000096082	ENSG00000207442	SNORD116-6	ortholog_many2many	0	88.2979	86.4583	Gm24711
ENSMUSG00000096082	ENSG00000207001	SNORD116-2	ortholog_many2many	0	88.2979	87.3684	Gm24711
ENSMUSG00000096082	ENSG00000207133	SNORD116-7	ortholog_many2many	0	86.1702	85.2632	Gm24711
ENSMUSG00000084611	ENSG00000251814	RN7SKP18	ortholog_one2many	0	58.0524	56.3636	Gm24371
ENSMUSG00000084611	ENSG00000222713	RN7SKP51	ortholog_one2many	0	54.6816	48.0263	Gm24371
ENSMUSG00000024976	ENSG00000108061	SHOC2	ortholog_one2one	1	98.4536	98.4536	Shoc2
ENSMUSG00000077971							Gm26259
ENSMUSG00000076450							Mir804
ENSMUSG00000095422							Gm24415
ENSMUSG00000098788	ENSG00000200356	RNU6-833P	ortholog_one2many	0	65.1376	66.3551	Gm27342
ENSMUSG00000024687	ENSG00000110048	OSBP	ortholog_one2one	1	96.1491	95.9108	Osbp
ENSMUSG00000089485							Gm24734
ENSMUSG00000022748	ENSG00000184220	CMSS1	ortholog_one2one	1	83.6957	82.7957	Cmss1
ENSMUSG00000084604	ENSG00000201500	SNORD113	ortholog_one2one	0	46.4789	42.3077	Gm22205
ENSMUSG00000096868	ENSG00000207014	SNORD116-3	ortholog_many2many	0	89.3617	88.4211	Gm22258
ENSMUSG00000096868	ENSG00000275529	SNORD116-4	ortholog_many2many	0	89.3617	87.5	Gm22258
ENSMUSG00000096868	ENSG00000207063	SNORD116-1	ortholog_many2many	0	88.2979	87.3684	Gm22258
ENSMUSG00000096868	ENSG00000206727	SNORD116-9	ortholog_many2many	0	89.3617	88.4211	Gm22258
ENSMUSG00000096868	ENSG00000207191	SNORD116-5	ortholog_many2many	0	88.2979	87.3684	Gm22258
ENSMUSG00000096868	ENSG00000207093	SNORD116-8	ortholog_many2many	0	89.3617	88.4211	Gm22258
ENSMUSG00000096868	ENSG00000207442	SNORD116-6	ortholog_many2many	0	90.4255	88.5417	Gm22258
ENSMUSG00000096868	ENSG00000207001	SNORD116-2	ortholog_many2many	0	90.4255	89.4737	Gm22258
ENSMUSG00000096868	ENSG00000207133	SNORD116-7	ortholog_many2many	0	88.2979	87.3684	Gm22258
ENSMUSG00000104858							Mir136
ENSMUSG00000105109							Gm44297
ENSMUSG00000046169	ENSG00000049192	ADAMTS6	ortholog_one2one	1	95.9714	95.9714	Adamts6
ENSMUSG00000084567	ENSG00000222931	RN7SKP205	ortholog_one2many	0	58.147	59.2834	Gm26476
ENSMUSG00000084567	ENSG00000200475	RN7SKP162	ortholog_one2many	0	65.8147	59.7101	Gm26476
ENSMUSG00000064508	ENSG00000252714	RNA5SP392	ortholog_one2one	0	65.3226	72.3214	n-R5s96
ENSMUSG00000021222	ENSG00000182308	DCAF4L1	ortholog_one2many	1	54.9133	71.9697	Dcaf4
ENSMUSG00000021222	ENSG00000119599	DCAF4	ortholog_one2many	1	76.6859	80.404	Dcaf4
ENSMUSG00000021222	ENSG00000176566	DCAF4L2	ortholog_one2many	1	52.0231	68.3544	Dcaf4
ENSMUSG00000091243	ENSG00000206538	VGLL3	ortholog_one2one	1	88.3077	88.0368	Vgll3
ENSMUSG00000088976							Gm23759
ENSMUSG00000099053	ENSG00000252272	RNA5SP470	ortholog_one2one	0	60	65.0943	Gm27792
ENSMUSG00000077668	ENSG00000251923	RNU6-276P	ortholog_one2many	0	64.8148	72.9167	Gm26143
ENSMUSG00000064565							Gm24145
ENSMUSG00000050224	ENSG00000240432	KRTAP13-3	ortholog_one2many	0	45.1777	51.7442	Krtap13
ENSMUSG00000093274							Gm26235
ENSMUSG00000050876	ENSG00000214929	SPATA31D1	ortholog_many2many	0	32.3353	27.4112	Spata31d1a
ENSMUSG00000050876	ENSG00000189357	SPATA31D4	ortholog_many2many	0	21.482	31.2977	Spata31d1a
ENSMUSG00000050876	ENSG00000186788	SPATA31D3	ortholog_many2many	0	21.482	31.2977	Spata31d1a
ENSMUSG00000105458							Mir3074-2
ENSMUSG00000096646	ENSG00000205108	FAM205A	ortholog_one2many	0	45.1613	15.7303	CR974586.6
ENSMUSG00000064664	ENSG00000222202	RNU4-26P	ortholog_one2one	0	76.7442	61.6822	Gm24459
ENSMUSG00000054136	ENSG00000128165	ADM2	ortholog_one2one	1	64	64.8649	Adm2
ENSMUSG00000098990							Gm27596
ENSMUSG00000053603							4930442H23Rik
ENSMUSG00000088691	ENSG00000252458	SNORA68	ortholog_many2many	0	57.3529	60.4651	Gm22331
ENSMUSG00000088691	ENSG00000201388	SNORA68	ortholog_many2many	0	63.2353	64.6617	Gm22331
ENSMUSG00000007682	ENSG00000211448	DIO2	ortholog_one2one	1	89.4737	77.0227	Dio2
ENSMUSG00000094256							Rpl21-ps7
ENSMUSG00000062432	ENSG00000187553	CYP26C1	ortholog_one2one	1	87.6448	86.9732	Cyp26c1
ENSMUSG00000084708							Gm22988
ENSMUSG00000089337							Gm24346
ENSMUSG00000095638	ENSG00000130255	RPL36	ortholog_one2many	0	53.1746	63.8095	Gm8888
ENSMUSG00000065014							Gm23509
ENSMUSG00000092123							Gm17581
ENSMUSG00000076366							Gm24048
ENSMUSG00000087867							Gm24443
ENSMUSG00000094845	ENSG00000182896	TMEM95	ortholog_one2one	0	54.5455	47.2906	Tmem95
ENSMUSG00000088104							Gm22380
ENSMUSG00000039154	ENSG00000105251	SHD	ortholog_one2one	1	76.4535	77.3529	Shd
ENSMUSG00000095878							Gm23045
ENSMUSG00000093060							Mir5104
ENSMUSG00000077741							Gm26344
ENSMUSG00000021259	ENSG00000036530	CYP46A1	ortholog_one2one	1	94.8	94.8	Cyp46a1
ENSMUSG00000089417	ENSG00000238741	SCARNA7	ortholog_one2one	0	82.7988	86.0606	Gm22009
ENSMUSG00000088867	ENSG00000202281	RNA5SP235	ortholog_one2many	0	49.5652	50	Gm23071
ENSMUSG00000088867	ENSG00000199806	RNA5SP491	ortholog_one2many	0	51.3043	50	Gm23071
ENSMUSG00000096563	ENSG00000207112	SNORA25	ortholog_one2many	0	74.4361	73.8806	Gm24095
ENSMUSG00000041297	ENSG00000065883	CDK13	ortholog_one2one	1	95.3673	95.3042	Cdk13
ENSMUSG00000098543	ENSG00000277599	NEAT1_3	ortholog_one2one	0	82.2368	78.6164	Gm27533
ENSMUSG00000088975							Gm23760
ENSMUSG00000021598	ENSG00000133398	MED10	ortholog_one2one	1	99.2593	99.2593	Med10
ENSMUSG00000089453	ENSG00000222764	RN7SKP106	ortholog_one2one	0	50	47.4265	Gm24224
ENSMUSG00000065293	ENSG00000202041	Y_RNA	ortholog_one2one	0	77.7778	68.8525	Gm26124
ENSMUSG00000087796	ENSG00000251794	RNU6-237P	ortholog_one2one	0	47.4227	64.7887	Gm25964
ENSMUSG00000065823							n-R5s182
ENSMUSG00000098951							Mir7647
ENSMUSG00000098635	ENSG00000276680	HYMAI	ortholog_one2one	0	68.3544	68.0672	Gm27741
ENSMUSG00000076238							Gm22582
ENSMUSG00000089571	ENSG00000238531	SNORD105B	ortholog_one2one	0	70	70.8861	Gm23008
ENSMUSG00000077734	ENSG00000209480	SNORD83B	ortholog_one2one	0	90.4255	91.3979	Snord83b
ENSMUSG00000021619	ENSG00000152348	ATG10	ortholog_one2one	1	81.5166	78.1818	Atg10
ENSMUSG00000087852	ENSG00000199420	RN7SKP170	ortholog_one2one	0	57.5758	57.9268	Gm22793
